081 -20.453522 -74.142990 -20.699703   6.855477
082 -22.661175 -74.382538 -20.549612   7.187784
083 -16.163849 -75.426620 -22.349915   8.144225
084 -16.186535 -75.682037 -23.246935   8.315247
085 -15.665507 -74.662399 -21.531298   7.422651
086 -18.142715 -74.238632 -21.259562   6.973141
087 -14.385142 -75.112198 -22.720402   7.955184
088 -15.041866 -75.425690 -25.315699   7.994037
089 -17.474573 -75.917175 -24.914417   8.266577
090 -20.756416 -74.437042 -21.533840   7.152125
091 -22.651489 -74.735245 -21.816841   7.495904
092 -26.682716 -75.528549 -23.776487   8.753640
093 -24.002493 -73.680069 -21.946808   6.613766
094 -26.340014 -74.635223 -22.835154   7.914617
095 -27.893711 -74.800812 -23.810369   8.421656
096 -16.932453 -75.600037 -26.894018   7.773925
097 -27.130640 -75.875122 -26.162405   9.031010
098 -28.647738 -75.227264 -26.213413   8.879239
099 -28.833290 -74.422379 -24.714815   8.301859
100 -18.277229 -75.350021 -28.018616   7.390337
101 -20.814192 -75.861847 -27.264080   7.991378
102 -22.385742 -75.867126 -27.885328   8.125969
103 -24.702709 -76.101730 -28.648096   8.710871
104 -26.830177 -76.203903 -28.589670   9.301658
105 -29.662992 -73.880447 -26.180548   8.018116
106 -19.819588 -74.998276 -28.496611   7.028286
107 -21.351412 -75.421799 -28.594242   7.549765
108 -23.280289 -75.789902 -28.831423   8.163211
109 -28.952681 -75.757782 -29.422548   9.591760
110 -29.879972 -74.887222 -27.544285   9.004491
111 -22.653084 -74.983765 -29.160297   7.267566
112 -21.565811 -74.717575 -29.023802   6.876670
113 -23.673859 -75.575363 -29.686277   8.031783
114 -26.303501 -76.137756 -30.300930   9.207993
115 -24.709932 -75.608704 -30.509129   8.303356
116 -30.576986 -75.043228 -30.254538   9.659322
117 -30.691784 -74.297165 -28.324953   8.837150
118 -27.968100 -75.974594 -31.097343   9.655975
119 -31.848145 -74.126801 -30.837500   9.557250
120 -13.718112 -73.723541 -29.420822   6.584633
121 -22.210192 -74.573349 -29.538265   6.818203
122 -31.334354 -74.515137 -32.149693   9.916498
123 -12.144017 -74.267426 -31.043737   7.700705
124 -23.809132 -75.315430 -30.180374   7.821784
125 -29.951780 -75.177719 -32.490559   9.937168
126 -10.897454 -74.449936 -32.922539   8.391059
127 -13.087163 -74.986923 -34.176682   8.711258
128 -14.884563 -75.399109 -32.898975   8.573015
129 -15.719133 -75.095352 -35.752285   8.583681
130 -11.036654 -74.591125 -34.710812   8.762542
131 -14.082624 -74.301331 -37.430828   8.397389
132 -17.510904 -75.167801 -38.416485   9.115734
133 -15.861034 -74.551285 -39.750191   9.091359
134 -19.516026 -75.469147 -38.904942   9.585627
135 -29.092455 -74.788712 -35.631702  10.024510
136 -28.006565 -74.169128 -38.113003  10.001023
137 -29.663069 -73.599976 -37.505249  10.039519
138 -17.798754 -74.840973 -40.761280   9.737684
139 -19.846594 -75.002945 -40.779991  10.036553
140 -21.206169 -74.767960 -40.815193  10.044694
141 -22.265919 -74.337341 -40.747414   9.833225
142 -24.975563 -74.127197 -39.937428   9.843921
143 -26.712940 -74.106201 -39.225910  10.007668
144 -28.524824 -72.666550 -38.540909   9.289769
145 -27.548859 -73.195679 -38.963036   9.492017
146 -17.090879 -74.132156 -42.172638   9.774252
147 -18.610043 -73.917267 -42.736706   9.985881
148 -23.150166 -73.111832 -40.477901   8.877615
149 -25.692947 -72.848541 -39.897057   9.050785
150 -26.736355 -73.277771 -39.806545   9.694034
151 -19.696810 -73.349426 -42.826469   9.686797
152 -21.421333 -73.058929 -41.560471   9.061058
153 -20.918335 -73.925507  -9.982275   7.061698
154 -22.027790 -74.256821  -9.942003   7.496649
155 -19.758518 -73.008316 -10.694567   5.947561
156 -15.117163 -74.332932 -10.851357   7.541136
157 -15.879105 -74.948334 -11.701663   7.877242
158 -16.863991 -74.395477 -10.732784   7.443386
159 -17.539537 -74.667038 -11.891589   7.397942
160 -11.649026 -73.668060 -14.150194   6.981362
161 -10.808692 -72.452499 -12.258758   6.352970
162 -18.937824 -73.651459 -11.627874   6.389674
163 -18.764414 -73.946365 -12.890485   6.484975
164 -19.419498 -73.973969 -11.588229   6.712619
165 -19.491083 -73.282791 -12.129748   5.942176
166 -25.017689 -75.787704 -14.619593   9.145862
167 -28.464127 -74.645813 -16.309320   9.220842
168 -26.363098 -75.146317 -18.063751   8.907749
169 -27.709421 -74.904968 -14.521000   9.230252
170 -25.545723 -75.518219 -16.494404   9.034821
171 -11.451705 -73.654480 -15.934132   6.975912
172 -10.360307 -72.496811 -13.953284   6.349442
173 -10.518811 -72.558350 -15.712070   6.295629
174 -19.017303 -73.881760 -13.365086   6.358386
175 -11.710685 -73.256607 -17.588505   6.593154
176 -25.260773 -75.469925 -17.661203   8.884645
177 -14.186967 -72.670883 -20.273443   5.568812
178 -15.486906 -73.661285 -20.669191   6.421158
179 -24.566700 -74.345047 -19.913387   7.526015
180 -17.939461 -73.919235 -20.939816   6.634706
181 -18.984699 -73.340714 -21.031740   6.063408
182 -22.215858 -74.024689 -21.362392   6.801867
183 -27.797276 -74.862305 -18.933544   9.040010
184 -29.903242 -73.952408 -18.259182   9.047128
185 -28.917370 -74.571365 -20.907536   8.956903
186 -27.787527 -74.815155 -20.875090   8.783136
187 -11.783843 -73.969772 -22.070339   7.383610
188 -12.375216 -73.582306 -20.912518   6.863389
189 -13.936010 -73.253052 -20.473852   6.195859
190 -15.988069 -73.686127 -20.985270   6.425378
191 -19.173223 -73.494827 -21.172812   6.231751
192 -12.938708 -74.780762 -24.275188   7.789958
193 -10.977788 -73.709854 -23.843800   7.292001
194 -21.637436 -73.363174 -21.605938   6.084434
195 -25.710354 -73.654388 -22.476007   6.866519
196 -14.166756 -74.902924 -26.837435   7.515726
197 -12.046874 -74.214523 -26.395481   7.363654
198 -27.537546 -73.105438 -23.592432   6.741608
199 -12.684148 -73.886475 -27.947018   6.872786
200 -15.008224 -74.005508 -28.576822   6.491765
201 -16.911299 -74.726440 -28.166536   6.870965
202 -17.665916 -74.674316 -28.126022   6.747048
203 -18.750864 -74.433121 -28.507900   6.458408
204 -30.398687 -73.254227 -27.761211   7.751874
205 -31.486801 -73.615585 -29.560158   8.724808
206 -22.903147 -74.541046 -29.622498   6.884660
207 -23.636446 -74.250992 -30.006594   6.732987
208 -26.071777 -75.820084 -31.507370   8.966476
209 -14.821379 -73.366623 -29.083797   5.954904
210 -20.240961 -73.994400 -29.050589   6.056342
211 -32.068417 -73.290710 -30.789907   8.974568
212 -31.942360 -73.645370 -32.038395   9.484831
213 -12.198184 -72.860413 -29.823898   6.158791
214 -10.276267 -73.314117 -31.220554   7.140751
215 -16.221661 -72.566742 -29.277821   4.932197
216 -18.208729 -73.125778 -29.049568   5.197527
217 -20.751894 -72.502151 -29.983185   4.641078
218 -23.418152 -73.688263 -30.256426   6.159709
219 -28.013157 -75.475250 -33.371319   9.592840
220 -31.382980 -73.775955 -33.392532   9.658191
221 -24.669268 -75.401306 -31.090027   8.148403
222 -26.204334 -75.737671 -32.081497   8.993547
223 -11.425487 -74.415649 -36.439350   8.840784
224 -13.243716 -73.845581 -38.460579   8.400505
225 -11.666640 -74.116638 -37.723854   8.802023
226 -14.380877 -73.578278 -40.208744   8.551497
227 -24.519693 -72.692123 -39.838573   8.536110
228 -23.448259 -71.724976 -39.058407   7.059819
229 -22.257057 -71.968582 -39.984776   7.491145
230 -27.409981 -72.499512 -39.473984   9.185106
231 -15.649667 -73.366806 -42.469357   9.287257
232 -15.067657 -72.677032 -42.611977   8.817275
233 -21.509098 -72.270477 -41.114597   8.194591
234 -17.212650 -72.825180 -43.907291   9.608168
235 -16.253407 -72.462097 -43.794502   9.222859
236 -18.887804 -72.174728 -43.368305   8.904350
237 -17.750988 -71.941788 -43.734161   8.809937
238 -20.650845 -72.860413  -0.062129   8.375104
239 -19.192856 -73.517822  -1.970915   8.468074
240 -19.013031 -72.511261  -0.297432   7.799685
241 -16.785975 -72.637802  -2.098110   7.556171
242 -21.115160 -73.378326  -1.803725   8.508321
243 -22.157944 -72.489182   0.884583   8.525695
244 -22.978874 -72.554596  -0.629185   8.332526
245 -21.672518 -73.228577  -3.469468   8.033851
246 -23.567970 -72.022751  -2.211846   7.472007
247 -16.042982 -73.409363  -4.443211   7.898643
248 -15.282001 -72.826187  -3.304634   7.600233
249 -14.582252 -72.063049  -2.982358   7.012298
250 -19.727551 -73.725403  -4.594924   8.147113
251 -22.578934 -72.307388  -3.927084   7.137745
252 -17.933535 -73.780060  -4.656696   8.145654
253 -20.873034 -73.435974  -4.802454   7.880713
254 -21.565832 -72.641418  -4.907459   7.120018
255 -12.477931 -72.138092  -4.775600   7.144263
256 -11.912129 -71.457504  -4.245002   6.771557
257 -15.804255 -73.188950  -5.747163   7.447824
258 -13.177202 -72.473404  -5.730740   7.101534
259 -18.149635 -73.248779  -5.987246   7.324662
260 -20.248489 -72.813782  -5.812965   7.011197
261 -14.473141 -72.394897  -6.516067   6.690751
262 -16.935051 -72.101547  -7.363675   5.952678
263 -28.197416 -72.790283  -5.069740   8.433776
264 -27.073439 -73.620987  -6.532323   8.495558
265 -27.043301 -72.227005  -4.108372   7.807579
266 -25.937691 -73.173294  -6.133174   7.855857
267 -24.040844 -73.288925  -8.120786   7.209694
268 -25.044046 -71.900589  -5.248278   6.706558
269 -28.745115 -73.814987  -8.021725   9.019910
270 -29.344522 -72.776215  -6.070373   8.642617
271 -30.089293 -72.939270  -8.012317   8.802728
272 -25.951574 -74.125305  -7.953794   8.426913
273 -27.134047 -74.610641  -9.198246   9.049376
274 -25.470022 -74.640442  -9.394550   8.593140
275 -20.949286 -72.501358  -9.284628   5.864239
276 -22.161963 -72.540665  -8.231125   6.235985
277 -23.232021 -73.997772  -9.719687   7.469449
278 -25.748840 -75.380798 -12.674839   9.053662
279 -30.273243 -73.238144 -10.204344   8.943632
280 -31.279301 -72.539780  -9.120348   8.883897
281 -12.851016 -72.681122 -10.044519   6.482634
282 -11.461061 -72.537354 -10.970039   6.470517
283 -14.574356 -72.777649  -9.549350   6.405317
284 -16.193647 -73.674881  -9.861851   7.008864
285 -17.933016 -72.861145  -9.606334   6.098656
286 -19.038481 -72.870483 -10.309804   5.889415
287 -20.032715 -72.463898  -9.953010   5.600375
288 -19.890982 -71.555664 -10.340687   4.614564
289 -23.847361 -75.108551 -11.750130   8.336087
290 -28.349136 -74.545593 -11.995213   9.225131
291 -30.982779 -73.098679 -12.613768   9.022672
292 -19.301950 -73.325485 -12.144956   5.987453
293 -19.580593 -72.307739 -12.237884   4.960475
294 -19.171497 -72.994263 -12.875350   5.542277
295 -31.317156 -73.084839 -14.241824   9.135861
296 -10.197909 -71.756989 -14.724060   5.707578
297 -19.648737 -71.518326 -12.985765   4.079852
298 -25.583303 -74.792862 -18.656805   8.294674
299 -19.221937 -72.170059 -13.145901   4.697200
300 -11.390010 -71.879562 -17.332956   5.400189
301 -12.614192 -72.274719 -18.882721   5.461575
302 -13.404870 -72.423462 -20.034294   5.461977
303 -25.182520 -74.688187 -19.222563   8.058742
304 -26.812435 -74.518051 -20.884748   8.198185
305 -31.802505 -72.593201 -20.394934   8.652406
306 -30.466263 -73.769516 -20.380144   8.950214
307 -32.006729 -72.647476 -18.968792   8.926417
308 -16.528225 -73.015793 -20.882816   5.747980
309 -20.668924 -73.084076 -21.326674   5.799463
310 -23.958138 -73.660400 -21.256750   6.640574
311 -30.935505 -73.398605 -22.030151   8.701592
312 -23.038803 -73.015701 -21.704407   5.854425
313 -28.389936 -74.199509 -22.442783   8.220656
314 -29.935318 -73.964096 -22.488844   8.642194
315 -10.217628 -72.683075 -20.733755   6.597746
316 -10.082681 -72.235199 -20.068233   6.214584
317 -11.389695 -71.870544 -19.730585   5.456862
318  -9.357104 -72.565536 -22.490166   6.796689
319 -14.367135 -72.772995 -20.558830   5.647973
320  -9.551658 -72.645630 -25.225962   6.703422
321 -15.044577 -71.756073 -20.946592   4.570290
322 -18.114977 -72.374298 -21.258434   5.115555
323 -19.125664 -71.531296 -21.701401   4.279661
324 -21.700916 -71.390137 -22.496969   4.089554
325 -23.220507 -72.595718 -22.200180   5.405167
326 -25.741016 -72.932907 -22.815214   6.137688
327 -10.086547 -73.026917 -26.503035   6.842616
328 -24.514883 -71.569321 -23.788317   4.426896
329 -10.340756 -72.740433 -27.883638   6.446463
330 -28.750072 -72.564713 -24.983690   6.550034
331 -11.556100 -72.527695 -28.545189   5.896728
332 -13.714698 -72.863663 -28.941685   5.698585
333 -16.008139 -72.401443 -28.727989   4.744696
334 -18.078192 -72.964539 -28.523758   5.015646
335 -17.757610 -74.045609 -28.429846   6.113634
336 -20.019886 -73.633072 -28.815655   5.670206
337 -29.763016 -72.522583 -27.288240   6.804043
338 -29.162663 -71.657089 -26.219448   5.801797
339 -21.636452 -73.438370 -29.352158   5.611648
340 -29.606272 -71.346359 -27.675798   5.691734
341 -22.333841 -73.090332 -29.549948   5.367645
342 -31.158054 -72.382370 -29.635368   7.531532
343 -31.825321 -72.258682 -31.615484   8.209562
344 -13.259772 -72.210220 -29.369589   5.227343
345 -18.354687 -72.021271 -29.629904   4.153766
346 -16.308651 -71.294357 -30.235641   3.852630
347 -21.848536 -72.274796 -30.535015   4.543750
348 -32.022896 -72.427399 -33.217926   8.918818
349 -14.196954 -70.849457 -30.060282   3.831140
350 -30.060331 -74.390640 -34.546299   9.821508
351 -30.804167 -73.155090 -34.950642   9.333486
352 -31.357365 -72.498383 -35.171154   9.216047
353  -9.314219 -73.306870 -33.050266   7.554566
354 -30.777681 -72.794922 -36.634384   9.661483
355  -9.896228 -73.887299 -35.573097   8.449800
356 -21.289684 -71.081558 -38.778843   5.919370
357 -20.710596 -71.405136 -40.357449   6.930501
358 -19.342142 -70.417068 -39.401516   5.378301
359 -22.369907 -70.874344 -38.118931   5.603645
360 -23.310064 -70.957184 -37.657417   5.644016
361 -24.878218 -71.024414 -38.041603   6.365546
362 -27.223001 -71.079514 -38.658295   7.614471
363 -29.729357 -71.945175 -37.962765   9.057901
364 -28.324749 -71.795532 -38.726974   8.652569
365 -13.263958 -73.451691 -39.479031   8.377363
366 -14.661625 -72.947037 -40.522243   8.082158
367 -19.438616 -71.176895 -42.237095   7.531791
368 -20.084522 -71.890778 -42.297230   8.255608
369 -19.642990 -70.877075 -40.684296   6.490746
370  -8.007001 -72.705399 -37.636906   8.327148
371  -9.199580 -73.555145 -36.847507   8.586396
372  -9.769883 -73.597351 -38.555813   9.025604
373 -18.253458 -70.830093 -42.085175   7.018369
374 -17.608521 -71.578583 -43.291683   8.251570
375 -16.969404 -71.154068 -42.692543   7.542955
376 -16.320723 -72.323700 -43.256466   8.807510
377 -15.532058 -72.295624 -43.287067   8.824152
378 -20.300030 -71.799133   3.087463   8.136675
379 -18.595404 -71.542618   4.450513   8.163459
380 -20.082352 -71.305176   4.713194   8.170288
381 -17.865162 -72.009766   2.394125   7.944862
382 -16.296934 -71.424881   3.350246   7.704760
383 -18.936520 -71.900391   1.882160   7.729493
384 -19.859602 -72.078583   1.347671   7.845789
385 -22.585211 -71.434860   3.568193   8.447480
386 -24.129480 -71.233337   2.400739   8.351562
387 -23.872644 -70.683609   3.995334   8.303083
388 -17.429794 -71.481110   0.702013   6.983829
389 -24.985525 -70.967148   0.363653   7.650109
390 -17.537672 -71.569016  -0.483176   6.795917
391 -25.876663 -69.890671  -0.800875   6.532338
392 -15.183949 -70.732101  -2.141573   5.803035
393 -25.063648 -70.268707  -2.724200   5.983158
394 -24.064905 -70.794632  -3.714092   5.968325
395 -12.956281 -70.670639  -3.524712   5.891644
396 -14.147455 -70.464508  -2.881417   5.555550
397 -23.272461 -70.635620  -4.667573   5.433939
398 -11.499999 -70.688889  -4.360942   6.164740
399 -22.133488 -71.746582  -5.446520   6.189167
400 -25.868801 -70.661942  -3.078565   6.410573
401 -27.564381 -71.230957  -2.975137   7.427612
402 -27.300135 -69.565262  -2.558528   6.040945
403 -29.678917 -71.381149  -3.331569   8.254152
404 -29.767130 -69.923676  -2.557259   7.338971
405 -31.056828 -70.393555  -3.290220   8.151945
406 -10.324260 -70.929230  -5.669558   6.510453
407 -24.575138 -70.594391  -3.892950   5.807980
408 -24.043310 -71.059982  -4.996062   5.839769
409 -31.095520 -71.176758  -4.758623   8.390592
410 -31.654493 -69.225739  -4.450113   7.256716
411 -18.876970 -71.583160  -7.528673   5.328439
412 -21.295280 -70.926697  -6.798820   4.999782
413 -22.921970 -71.818314  -6.760912   5.970228
414 -23.102457 -70.450043  -5.239582   5.080426
415 -31.791315 -70.049271  -5.510810   7.687147
416 -10.845429 -71.797623  -7.228981   6.809261
417 -13.394076 -72.150162  -7.229121   6.467056
418 -21.943224 -70.104340  -6.914064   4.200976
419 -31.181601 -71.830734  -7.300552   8.446595
420 -32.129158 -70.211197  -6.802353   7.689598
421 -12.061858 -72.113419  -8.174775   6.530055
422 -13.263061 -72.280579  -9.039425   6.247861
423 -10.934854 -72.037796  -8.927490   6.615875
424 -15.631102 -72.100800  -8.361033   5.866477
425 -21.573729 -70.913391  -8.085193   4.670607
426 -32.659599 -71.152313  -8.314157   8.496421
427 -33.061005 -70.320694  -8.544496   8.044094
428  -9.879552 -71.587524  -9.844770   6.337586
429  -9.397019 -71.166656  -8.775904   6.332807
430  -9.005111 -70.455460 -10.014215   5.573142
431 -16.960901 -72.413528  -9.032483   5.897779
432 -19.399837 -71.847595  -9.857455   5.007032
433 -24.462696 -74.604630 -10.565204   8.165087
434 -32.351471 -71.770279  -9.537232   8.712232
435  -9.906198 -71.251862 -11.097487   5.778037
436 -19.528170 -72.648895 -10.955819   5.528256
437 -19.576370 -71.581833 -10.731707   4.538884
438 -32.213573 -72.430740 -11.057295   9.074334
439  -9.946317 -70.742416 -12.321714   5.105002
440 -19.603796 -72.054642 -11.432081   4.858569
441 -33.256416 -70.689896 -10.342634   8.204359
442 -19.724695 -72.115631 -11.375011   4.931242
443 -20.167181 -70.734070 -11.083125   3.657515
444 -32.844223 -71.919205 -12.586564   8.896055
445 -10.284835 -71.078018 -13.823540   5.102309
446 -19.950380 -71.033432 -12.005409   3.765081
447 -10.633828 -71.426773 -15.845591   5.227206
448 -10.884553 -70.372940 -14.262927   4.179613
449 -25.275589 -74.756348 -17.914059   8.192575
450 -12.107627 -70.239532 -16.810036   3.584543
451 -12.569055 -70.843414 -18.527466   4.085701
452 -13.157656 -71.072113 -19.935629   4.220422
453 -33.020287 -71.515503 -19.495197   8.618102
454 -33.146015 -71.340210 -18.211823   8.623350
455 -13.620629 -71.822037 -20.095737   4.838171
456 -25.533669 -73.744736 -20.097717   7.185331
457 -13.988011 -71.135910 -20.463940   4.120167
458 -15.293983 -71.796173 -20.910614   4.581897
459 -16.977486 -71.581604 -21.324480   4.317074
460 -25.422850 -73.083832 -21.510712   6.368660
461 -18.230276 -71.315186 -21.468874   4.050140
462 -20.225075 -71.824677 -21.766556   4.554780
463 -22.053385 -72.112289 -21.984623   4.832245
464 -24.317806 -72.505783 -22.415339   5.465421
465 -22.656509 -70.778625 -23.072357   3.470884
466 -27.056698 -73.733368 -21.899803   7.398157
467 -28.287220 -73.349030 -23.270882   7.290921
468  -7.709435 -71.405334 -20.235884   6.407495
469  -8.082280 -71.856689 -21.514565   6.640898
470  -8.597713 -71.000854 -19.539309   5.678414
471 -29.911390 -73.185486 -23.997751   7.752986
472 -11.983581 -70.826370 -19.768383   4.291129
473 -13.271474 -71.478775 -20.197287   4.585303
474  -6.369695 -70.722824 -22.096792   6.420517
475  -7.828549 -71.977432 -23.835579   6.833228
476 -13.119672 -70.505219 -20.542456   3.697419
477 -16.643581 -70.895493 -21.705956   3.635858
478 -20.028706 -70.946091 -22.051182   3.677011
479  -6.240623 -71.363144 -24.967901   6.903824
480  -5.487279 -70.560440 -24.186363   6.567227
481  -8.028195 -71.932632 -25.965309   6.585909
482 -23.439617 -70.926178 -23.817505   3.641492
483  -8.989852 -72.121948 -27.495352   6.291710
484 -26.286207 -71.926010 -23.773464   5.201782
485  -6.048615 -71.097549 -27.379148   6.561804
486  -7.746409 -71.444763 -28.138227   6.071043
487 -25.655703 -70.857849 -24.384752   3.947075
488 -27.321840 -71.419571 -24.246006   5.028516
489 -28.124466 -71.691818 -25.031464   5.495726
490  -9.244061 -71.202148 -28.894472   5.257990
491 -10.820615 -71.472839 -28.965067   5.082001
492 -12.498351 -71.368408 -28.868856   4.555416
493 -14.738813 -71.846863 -29.011278   4.500222
494 -20.057865 -72.225128 -28.764799   4.267132
495 -22.631184 -72.340576 -29.821281   4.670026
496 -30.068071 -71.724289 -28.924885   6.318141
497 -30.449480 -70.930420 -30.093664   6.029161
498 -31.029783 -70.728867 -31.334911   6.499327
499 -10.585582 -71.701416 -30.738544   5.460486
500 -19.678911 -71.135559 -29.765545   3.227777
501 -16.668972 -70.078293 -30.257538   2.625863
502 -22.116745 -71.858002 -30.633722   4.175336
503 -31.162714 -69.785614 -32.729313   6.345113
504 -31.124304 -69.956268 -34.532829   7.069453
505  -9.461328 -72.495224 -31.644871   6.542239
506 -11.936666 -70.358307 -30.430565   3.863361
507 -15.001723 -69.831345 -30.515890   2.777943
508 -31.250824 -71.347733 -35.555912   8.474796
509  -8.636445 -72.013229 -32.086262   6.302824
510 -20.095989 -70.639511 -37.814869   4.846215
511 -21.866524 -70.602051 -36.902836   4.636118
512 -20.050814 -70.341766 -36.737209   4.076881
513 -21.014099 -69.917999 -35.711441   3.364265
514 -23.249975 -70.025879 -36.149467   4.070394
515 -24.548420 -69.837112 -36.783188   4.658399
516 -30.332800 -70.435440 -36.878704   7.868127
517 -19.305435 -70.197968 -37.904072   4.412604
518 -25.885937 -69.646378 -36.850574   5.054789
519 -27.167437 -69.800613 -37.575584   6.079730
520 -28.967308 -70.710449 -38.151146   7.886507
521 -28.147663 -69.803085 -37.761055   6.630595
522 -17.567953 -70.556396 -40.622040   5.947712
523 -18.653053 -70.046356 -38.819904   4.676346
524 -11.049924 -73.871414 -38.509335   8.948366
525 -15.728508 -71.667801 -42.248890   7.725985
526 -14.982024 -72.460144 -40.607685   7.651756
527 -16.802416 -70.789932 -40.754711   6.173394
528 -10.151084 -72.826248 -40.203838   8.883566
529 -27.375128 -71.503525 -42.637115  10.107322
530 -26.679779 -70.368073 -44.187866   9.848732
531 -25.487915 -71.224625 -44.145649  10.041093
532 -25.158632 -69.601761 -45.274395   9.392748
533 -27.731895 -69.657684 -43.801323   9.576154
534 -16.358072 -70.357910   5.668389   7.380757
535 -17.850090 -69.884186   6.536653   7.174736
536 -19.279514 -70.140411   5.953829   7.343505
537 -22.039894 -70.543884   4.987178   7.914379
538 -20.396461 -69.660492   5.869020   7.008085
539 -24.070227 -69.764114   4.322024   7.682120
540 -14.641001 -70.643295   3.263486   7.131117
541 -15.414340 -70.488373   4.640054   7.258239
542 -14.013087 -70.955322   1.930355   7.211936
543 -15.880746 -71.596832   1.963716   7.532046
544 -25.100121 -69.887161   3.278941   7.788096
545 -26.111208 -69.520157   1.790220   7.249376
546 -13.855606 -70.961853   0.374144   6.864661
547 -25.775528 -69.248993  -2.303891   5.383920
548 -12.202928 -69.611145  -4.249603   4.999671
549 -25.798670 -69.409180  -2.724451   5.381630
550 -31.419188 -68.804779  -2.948433   7.204187
551 -10.646436 -69.295929  -5.266775   4.972870
552 -23.998823 -69.197662  -4.280205   4.281008
553  -9.444558 -70.289780  -5.896478   6.105747
554 -20.396484 -70.534485  -7.991683   4.249792
555 -22.873009 -68.906952  -5.591083   3.488668
556 -22.328711 -69.334412  -6.266218   3.657234
557  -9.195783 -70.640015  -7.180823   6.227087
558 -18.222630 -71.627396  -8.342513   5.182082
559  -8.969415 -70.166626  -8.339303   5.622112
560 -20.374493 -70.506989  -9.199701   3.911972
